profile_name,feature,feature_value,predicted_success_probability,reference_value
borderline_tpp,log1p_max_gap_seconds,1.3687684599019714,0.48577654361724854,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,1.593975552381095,0.48729363083839417,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,1.819182644860219,0.48881107568740845,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,2.044389737339343,0.4903285801410675,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,2.2695968298184668,0.49176719784736633,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,2.4948039222975904,0.49317923188209534,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,2.7200110147767145,0.49459150433540344,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,2.9452181072558385,0.49600374698638916,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,3.170425199734962,0.49741607904434204,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,3.3956322922140862,0.4988285303115845,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,3.5835189819335938,0.5000068545341492,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,3.62083938469321,0.5002409219741821,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,3.846046477172334,0.5016533136367798,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,4.071253569651457,0.5030657052993774,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,4.296460662130581,0.5044780373573303,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,4.521667754609705,0.5058903098106384,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,4.746874847088829,0.507302463054657,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,4.972081939567953,0.508714497089386,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,5.1972890320470775,0.5101263523101807,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,5.422496124526201,0.5115381479263306,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,5.647703217005325,0.5129497051239014,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,5.872910309484449,0.5143610835075378,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,6.098117401963573,0.5157722234725952,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,6.323324494442697,0.5171830654144287,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,6.54853158692182,0.5185330510139465,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,6.773738679400944,0.5198749303817749,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,6.998945771880068,0.5212165117263794,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,7.224152864359192,0.52255779504776,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,7.4493599568383155,0.523898720741272,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,7.67456704931744,0.5252393484115601,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,7.899774141796564,0.5265796184539795,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,8.124981234275687,0.5279194712638855,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,8.350188326754811,0.5292589068412781,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,8.575395419233935,0.530597984790802,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,8.800602511713059,0.5319365859031677,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,9.025809604192183,0.5332746505737305,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,9.251016696671307,0.5346123576164246,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,9.476223789150431,0.5359495282173157,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,9.701430881629555,0.5372861623764038,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,9.92663797410868,0.5386427044868469,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,10.151845066587802,0.5401965379714966,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,10.377052159066926,0.5417495965957642,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,10.60225925154605,0.5433018207550049,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,10.827466344025174,0.544853150844574,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,11.052673436504298,0.546403706073761,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,11.277880528983422,0.5479533076286316,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,11.503087621462546,0.5495019555091858,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,11.72829471394167,0.5510496497154236,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,11.953501806420794,0.552596390247345,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,12.178708898899917,0.5541421175003052,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,12.40391599137904,0.5556868314743042,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,12.629123083858165,0.5572303533554077,3.5835189819335938
